host_id,host_name,host_since,host_has_profile_pic,host_identity_verified,host_response_rate,room_count,income,daily_income,ave_room_income,is_single,is_best
136590654,DavidMx,2017-06-23,t,t,1.0,1,9964.779999999999,7.436402985074626,7.436402985074626,t,f
144098054,Na,2017-08-03,t,t,1.0,1,7385.43,5.685473441108545,5.685473441108545,t,f
92917686,Kaley,2016-09-01,t,t,1.0,1,217742.84999999998,133.17605504587155,133.17605504587155,t,f
108407337,Steven,2016-12-25,t,t,1.0,2,142654.38,93.85156578947368,46.92578289473684,t,f
115246328,Jeanne,2017-02-06,t,t,1.0,1,498421.83999999997,337.4555450236967,337.4555450236967,t,f
81817847,Gh,2016-07-05,t,t,1.0,16,559640.5900000001,330.56148257531015,20.660092660956884,f,f
142991316,雪霞,2017-07-28,t,t,1.0,1,604090.3,462.9044444444445,462.9044444444445,t,f
104606630,Fei,2016-11-21,t,t,0.9,1,172431.18,110.95957528957528,110.95957528957528,t,f
104429627,Mousse,2016-11-20,t,t,1.0,4,228563.06,146.98589067524117,36.74647266881029,t,f
107303438,雯,2016-12-14,t,t,1.0,1,37214.47,24.307295885042457,24.307295885042457,t,f
118050292,安生,2017-02-25,t,t,1.0,1,59586.25,40.868484224965705,40.868484224965705,t,f
145060602,乐,2017-08-08,t,t,0.9,1,8410.64,6.499721792890262,6.499721792890262,t,f
100292454,Gang,2016-10-18,t,t,1.0,1,34909.380000000005,21.983236775818643,21.983236775818643,t,f
66749938,Wu,2016-04-11,t,t,0.7,1,656402.13,369.1800506186727,369.1800506186727,t,f
145069080,天泉,2017-08-08,t,t,0.0,1,19198.2,14.836321483771252,14.836321483771252,t,f
144742790,军,2017-08-07,t,t,1.0,7,555938.08,429.29581467181464,61.32797352454495,f,f
99079819,涛淞,2016-10-10,t,t,0.92,1,610267.6800000002,382.37323308270686,382.37323308270686,t,f
45111867,Vivian,2015-09-26,t,t,0.92,1,215202.68,108.90823886639676,108.90823886639676,t,f
138352593,Kim,2017-07-03,t,t,0.92,2,509718.74,383.24717293233084,191.62358646616542,t,f
145421460,景,2017-08-10,t,t,1.0,1,27870.039999999997,21.571238390092876,21.571238390092876,t,f
110074896,Michael,2017-01-05,t,t,1.0,1,6347.16,4.206202783300199,4.206202783300199,t,f
89049548,Jimmy,2016-08-10,t,t,1.0,2,36261.09,21.883578756789376,10.941789378394688,t,f
35114063,夏梦 Moon,2015-06-06,t,t,1.0,1,40433.76,19.364827586206896,19.364827586206896,t,f
110292212,Aimee,2017-01-07,t,t,0.91,2,22006.1,14.602587923025878,7.301293961512939,t,f
118075884,Martina,2017-02-25,t,t,1.0,1,228497.76000000007,156.72000000000006,156.72000000000006,t,f
99850852,Rofy,2016-10-16,t,t,1.0,3,334362.12,210.29064150943395,70.09688050314465,t,f
130857897,阿闪奕家,2017-05-18,t,t,1.0,1,208751.04,151.7086046511628,151.7086046511628,t,f
59841001,Julia,2016-02-22,t,t,1.0,1,21986.51,12.034214559386973,12.034214559386973,t,f
132171354,卫星,2017-05-27,t,t,1.0,9,200307.75,146.5309070958303,16.2812118995367,f,f
146228841,王,2017-08-15,t,t,0.92,2,31357.06,24.364459984459984,12.182229992229992,t,f
112635744,Ying,2017-01-22,t,t,0.92,1,2873.2,1.9257372654155496,1.9257372654155496,t,f
146391738,健,2017-08-16,t,t,1.0,2,112655.56,87.60152410575428,43.80076205287714,t,f
102448052,Anna,2016-11-04,t,t,1.0,10,2952056.2800000003,1879.0937492043286,187.90937492043287,f,f
127511715,Manzel,2017-04-25,t,t,1.0,6,427525.63000000006,305.5937312365976,50.93228853943294,f,f
146689720,伟,2017-08-18,t,t,1.0,1,23390.46,18.216869158878502,18.216869158878502,t,f
146861441,Ke,2017-08-20,t,t,1.0,3,6765.08,5.276973478939158,1.7589911596463859,t,f
146137501,佳,2017-08-15,t,t,1.0,2,466797.05000000005,362.7016705516706,181.3508352758353,t,f
42732339,Jiayuan,2015-08-28,t,t,1.0,6,190068.71,94.79736159600998,15.799560266001661,f,f
105800145,刘小姐,2016-12-01,t,t,1.0,2,216404.2,140.15816062176165,70.07908031088083,t,f
93943705,Lily的家,2016-09-06,t,t,1.0,1,62531.28000000001,38.36274846625768,38.36274846625768,t,f
100120031,勇,2016-10-17,t,t,1.0,1,2376.92,1.4958590308370046,1.4958590308370046,t,f
119918101,Lily,2017-03-09,t,t,1.0,4,448441.22,310.1253250345781,77.53133125864453,t,f
50860129,进,2015-12-08,t,t,0.92,1,1763.1,0.9264844981607987,0.9264844981607987,t,f
45653559,_,2018-04-01,f,f,0.92,1,8436.76,184.73,63.52,t,f
125456082,姝,2017-04-12,t,t,0.92,1,12295.990000000003,8.708208215297454,8.708208215297454,t,f
143514391,阿拉上海人,2017-07-31,t,t,0.92,1,632600.28,485.86811059907836,485.86811059907836,t,f
148049715,Brain,2017-08-28,t,t,0.92,1,2520.58,1.9784772370486656,1.9784772370486656,t,f
68204966,Shu,2016-04-21,t,t,1.0,1,84759.40000000001,47.9408371040724,47.9408371040724,t,f
148167433,Aurora,2017-08-29,t,t,0.75,6,145521.05,114.3134721131186,19.052245352186436,f,f
136375403,Kai,2017-06-22,t,t,1.0,2,336556.2,250.97404921700223,125.48702460850112,t,f
36433619,Dinky,2015-06-22,t,t,0.92,1,267677.76,129.1881081081081,129.1881081081081,t,f
148309824,兴才,2017-08-29,t,t,1.0,1,168728.67,132.5441241162608,132.5441241162608,t,f
126859050,海峰,2017-04-21,t,t,1.0,1,19557.35,13.93966500356379,13.93966500356379,t,f
146414767,Crystal,2017-08-17,t,t,1.0,1,5197.88,4.04504280155642,4.04504280155642,t,f
148359980,禹平,2017-08-30,t,t,1.0,2,28914.840000000007,22.731792452830195,11.365896226415098,t,f
43916306,Chris,2015-09-11,t,t,1.0,2,121751.84999999999,61.151104972375684,30.575552486187842,t,f
148310772,静,2017-08-30,t,t,0.92,1,3238.88,2.546289308176101,2.546289308176101,t,f
68025308,Sherry,2016-04-20,t,t,1.0,1,2037.36,1.1517015262860373,1.1517015262860373,t,f
127757182,赵先生,2017-04-26,t,t,1.0,1,62348.44,44.59831187410587,44.59831187410587,t,f
37205025,张,2015-07-01,t,t,1.0,1,86718.4,42.035094522539985,42.035094522539985,t,f
148618386,费翔,2017-09-01,t,t,0.78,3,8919.98,7.023606299212598,2.341202099737533,t,f
148626791,Ada,2017-09-01,t,t,1.0,5,96134.66,75.69658267716535,15.139316535433071,f,f
22796414,Qi,2014-10-21,t,t,1.0,1,484617.42000000004,209.24759067357516,209.24759067357516,t,f
62464870,晓颖,2016-03-10,t,t,0.92,1,7117.7,3.9324309392265193,3.9324309392265193,t,f
49675029,丽莎,2015-11-23,t,t,1.0,1,26707.7,13.924765380604796,13.924765380604796,t,f
132186515,Hongcai,2017-05-27,t,t,1.0,2,80449.6,58.8512070226774,29.4256035113387,t,f
41952390,Cherry,2015-08-19,t,t,1.0,1,18603.97,9.23732373386296,9.23732373386296,t,f
149202693,建敏,2017-09-05,t,t,1.0,8,95991.0,75.82227488151659,9.477784360189574,f,f
132066679,Airbnb,2017-05-26,t,t,1.0,11,1047013.6700000002,765.360869883041,69.57826089845828,f,f
149235533,Katty,2017-09-05,t,t,1.0,1,52240.0,41.26382306477093,41.26382306477093,t,f
47757005,琦,2015-10-30,t,t,0.88,8,477290.76,245.77279093717817,30.72159886714727,f,f
149626104,Michelle,2017-09-07,t,t,0.92,2,4897.5,3.8746044303797467,1.9373022151898733,t,f
103712289,Lan,2016-11-14,t,t,1.0,1,72091.2,46.182703395259445,46.182703395259445,t,f
145966477,房西,2017-08-14,t,t,1.0,1,570069.0,442.6001552795031,442.6001552795031,t,f
149834946,奈,2017-09-09,t,t,0.92,1,169179.24,134.05645007923928,134.05645007923928,t,f
123995697,田英居崇明民宿轰趴聚会,2017-04-03,t,t,1.0,2,63994.0,45.03448275862069,22.517241379310345,t,f
116192592,Johnny,2017-02-13,t,t,1.0,1,116547.43999999999,79.28397278911564,79.28397278911564,t,f
129649588,安心,2017-05-09,t,t,0.92,1,3761.28,2.715725631768953,2.715725631768953,t,f
3468347,Alan & Miriam,2012-09-04,t,t,1.0,1,8828.56,2.854367927578403,2.854367927578403,t,f
66007163,Ivy,2016-04-06,t,t,1.0,1,45527.16,25.53402131239484,25.53402131239484,t,f
119266179,七七,2017-03-05,t,t,1.0,4,282507.39000000013,194.8326827586208,48.7081706896552,t,f
20262676,静,2014-08-19,t,t,1.0,1,138932.28,58.399445145018916,58.399445145018916,t,f
47717778,马遛,2015-10-29,t,t,0.92,2,19328.8,9.947915594441584,4.973957797220792,t,f
73660396,Tracy,2016-05-23,t,t,1.0,4,130867.73000000003,75.38463709677421,18.846159274193553,t,f
49992242,瑞,2015-11-27,t,t,1.0,2,26015.52,13.592225705329154,6.796112852664577,t,f
3264459,Betty,2012-08-15,t,t,1.0,1,29084.62,9.342955348538387,9.342955348538387,t,f
121030486,Julia,2017-03-16,t,t,1.0,3,214053.39999999997,148.7514940931202,49.5838313643734,t,f
150811876,瓅,2017-09-16,t,t,0.0,1,91420.0,72.84462151394422,72.84462151394422,t,f
69612420,North 11,2016-04-30,t,t,1.0,6,1593404.8900000001,905.8583797612281,150.97639662687135,f,f
26768701,Alice,2015-01-27,t,t,1.0,1,13575.87,6.120770964833183,6.120770964833183,t,f
140005986,Tina,2017-07-12,t,t,1.0,1,133995.6,101.43497350492052,101.43497350492052,t,f
43133162,Anna,2015-09-01,t,t,1.0,10,3322457.4700000007,1660.3985357321342,166.03985357321343,f,f
129680703,S,2017-05-10,t,t,1.0,2,380816.54000000004,275.1564595375723,137.57822976878614,t,f
151163269,秋林,2017-09-18,t,t,1.0,1,58613.28,46.77835594573025,46.77835594573025,t,f
151171401,赛杰,2017-09-18,t,t,1.0,3,315927.93,252.13721468475657,84.04573822825219,t,f
30183444,Tina,2015-03-29,t,t,0.92,1,2220.2,1.0292999536393137,1.0292999536393137,t,f
42866593,Carina,2015-08-29,t,t,0.9,1,176310.0,87.97904191616766,87.97904191616766,t,f
137448106,憓家,2017-06-28,t,t,1.0,4,58325.96000000001,43.68985767790263,10.922464419475657,t,f
148335564,弘,2017-08-30,t,t,1.0,2,49863.08,39.20053459119497,19.600267295597487,t,f
60055878,晖,2016-02-23,t,t,0.92,1,6778.14,3.712015334063527,3.712015334063527,t,f
151378358,Jony,2017-09-20,t,t,0.92,1,80906.7,64.6736211031175,64.6736211031175,t,f
137945812,一八,2017-07-01,t,t,1.0,1,18865.170000000002,14.163040540540543,14.163040540540543,t,f
20046586,Vivian,2014-08-15,t,t,1.0,1,105733.76,44.37002098195551,44.37002098195551,t,f
151587211,佳佳,2017-09-21,t,t,1.0,6,172809.92,138.247936,23.04132266666667,f,f
150209460,晓燕,2017-09-12,t,t,1.0,10,1015173.39,806.3331135822081,80.63331135822081,f,f
151595386,成栋,2017-09-21,t,t,0.92,1,7757.64,6.206112,6.206112,t,f
151672359,黎明,2017-09-22,t,t,0.92,1,19563.88,15.663634907926342,15.663634907926342,t,f
4437227,小忆,2012-12-18,t,t,1.0,15,501203.62,167.73882864792503,11.182588576528335,f,f
151740404,永梅,2017-09-23,t,t,1.0,1,26642.4,21.348076923076924,21.348076923076924,t,f
14702359,S,2014-04-25,t,t,1.0,3,37456.08,15.012456913827656,5.004152304609218,t,f
151761755,忠卫,2017-09-23,t,t,0.92,1,6836.910000000002,5.478293269230771,5.478293269230771,t,f
108642670,达,2016-12-27,t,t,1.0,6,1122291.51,739.3224703557312,123.2204117259552,f,f
44348127,Diane,2015-09-16,t,t,0.83,1,74944.81000000001,37.7365609264854,37.7365609264854,t,f
21922746,Ana,2014-09-29,t,t,1.0,2,196768.49,84.16103079555175,42.080515397775876,t,f
139029163,芳,2017-07-07,t,t,1.0,1,88599.04000000002,66.8167722473605,66.8167722473605,t,f
137772721,Molly,2017-06-30,t,t,1.0,2,124265.9,93.22273068267066,46.61136534133533,t,f
152257099,明,2017-09-26,t,t,1.0,3,7607.450000000002,6.110401606425704,2.0368005354752348,t,f
152278516,May,2017-09-27,t,t,0.5,4,155368.28999999998,124.8941237942122,31.22353094855305,t,f
142184742,丹,2017-07-24,t,t,1.0,1,198303.04,151.49200916730328,151.49200916730328,t,f
152421343,勇,2017-09-28,t,t,0.92,4,48204.46,38.78074014481094,9.695185036202735,t,f
18609125,Fan,2014-07-21,t,t,1.0,1,2004.71,0.8325207641196013,0.8325207641196013,t,f
65381159,Ken-Deerhaus,2016-04-01,t,t,1.0,3,26492.210000000003,14.81667225950783,4.938890753169277,t,f
152576881,正权,2017-09-29,t,t,0.92,5,15717.71,12.655161030595812,2.5310322061191624,f,f
52523879,颖,2015-12-28,t,t,1.0,1,14581.490000000002,7.7437546468401495,7.7437546468401495,t,f
45427808,Bene,2015-09-30,t,t,1.0,2,419369.66000000003,212.66209939148075,106.33104969574038,t,f
96301652,Cc,2016-09-22,t,t,1.0,2,80482.25,49.86508674101611,24.932543370508053,t,f
208117051,文倩,2018-08-07,t,t,0.92,7,634533.1599999999,682.2937204301074,97.47053149001535,f,f
76677903,Lucy,2016-06-09,t,t,1.0,1,21627.36,12.581361256544502,12.581361256544502,t,f
104846329,贝贝,2016-11-22,t,t,0.92,1,7783.76,5.012079845460399,5.012079845460399,t,f
71243277,Kate,2016-05-10,t,t,1.0,3,28451.21,16.267129788450543,5.422376596150181,t,f
50240135,Wei,2015-11-30,t,t,1.0,2,1375877.5300000003,719.9777760334905,359.98888801674525,t,f
153162864,Jamy,2017-10-03,t,t,1.0,1,486145.44,392.68613893376414,392.68613893376414,t,f
153323685,斯佳4+,2017-10-04,t,t,1.0,5,118689.28,95.9492966855295,19.1898593371059,f,f
153331671,月霞,2017-10-05,t,t,0.92,1,4048.6,3.275566343042071,3.275566343042071,t,f
78551031,Wen,2016-06-19,t,t,1.0,1,2605.4700000000003,1.524558221181978,1.524558221181978,t,f
64906490,Anny,2016-03-29,t,t,1.0,3,15123.48,8.444154103852597,2.814718034617532,t,f
61498968,小军,2016-03-04,t,t,1.0,3,728865.5399999999,401.3576762114537,133.78589207048458,t,f
153311295,文骁,2017-10-04,t,t,0.92,2,7372.37,5.959878738884398,2.979939369442199,t,f
92374915,一帆,2016-08-29,t,t,0.92,1,20687.04,12.62945054945055,12.62945054945055,t,f
153997065,Hacy,2017-10-10,t,t,0.92,2,90956.37,73.88819658813972,36.94409829406986,t,f
153981144,小茜,2017-10-09,t,t,1.0,1,1093422.3800000001,887.5181655844157,887.5181655844157,t,f
153859896,Lisa.,2017-10-09,t,t,1.0,1,103827.0,84.27516233766234,84.27516233766234,t,f
169198491,鹿鹿,2018-01-21,t,t,1.0,12,1421992.3900000004,1260.63155141844,105.05262928487001,f,f
12015402,Yuzhi,2014-02-07,t,t,0.92,1,114928.0,44.68429237947123,44.68429237947123,t,f
69498947,Kiwi,2016-04-29,t,t,0.92,1,11754.0,6.678409090909091,6.678409090909091,t,f
154193133,娟,2017-10-11,t,t,0.92,5,41504.67999999999,33.74364227642276,6.748728455284552,f,f
152907035,大千,2017-10-01,t,t,0.92,1,25858.8,20.853870967741933,20.853870967741933,t,f
59393217,Evan,2016-02-18,t,t,0.92,1,22071.399999999998,12.05428727471327,12.05428727471327,t,f
155228850,林玲,2017-10-19,t,t,1.0,2,97172.93,79.51958265139116,39.75979132569558,t,f
155367499,AirbnP,2017-10-20,t,t,1.0,20,524489.6,429.55741195741194,21.4778705978706,f,f
92462420,苏苏,2016-08-29,t,t,1.0,7,635349.41,387.8812026862027,55.41160038374324,f,f
97523200,木言兮,2016-10-01,t,t,1.0,1,12478.83,7.7749719626168226,7.7749719626168226,t,f
155894073,公瑾,2017-10-23,t,t,1.0,1,1332.1200000000001,1.0936945812807883,1.0936945812807883,t,f
141627083,祁红,2017-07-21,t,t,0.92,1,2938.5,2.2397103658536586,2.2397103658536586,t,f
145315025,晓庆,2017-08-10,t,t,1.0,3,513656.33,397.5668188854489,132.5222729618163,t,f
156191066,童掌柜,2017-10-25,t,t,0.9,7,77243.37,63.522508223684206,9.074644031954886,f,f
42942937,伟,2015-08-30,t,t,1.0,1,72816.03,36.35348477284074,36.35348477284074,t,f
156319999,如意,2017-10-26,t,t,0.92,1,3317.24,2.730238683127572,2.730238683127572,t,f
78225457,一念,2016-06-17,t,t,1.0,1,770.5400000000002,0.45034482758620703,0.45034482758620703,t,f
156722067,鲜庆,2017-10-30,t,t,1.0,1,13001.230000000001,10.73594549958712,10.73594549958712,t,f
31575566,Xianna,2015-04-20,t,t,0.92,1,402248.0,188.40655737704918,188.40655737704918,t,f
128955028,Kari,2017-05-05,t,t,1.0,1,12929.400000000001,9.30842332613391,9.30842332613391,t,f
10244434,Ming Yu,2013-11-25,t,t,1.0,5,209613.00000000003,79.21882086167801,15.843764172335604,f,f
156839089,Gavin,2017-10-30,t,t,1.0,2,551184.24,455.148009909166,227.574004954583,t,f
156886176,峙婷,2017-10-31,t,t,0.92,4,74899.1,61.90008264462811,15.475020661157027,t,f
156897969,Candice,2017-10-31,t,t,1.0,2,216626.22,179.02993388429752,89.51496694214876,t,f
43509591,开宇,2015-09-06,t,t,1.0,1,9461.97,4.740465931863727,4.740465931863727,t,f
10009466,Jeff,2013-11-14,t,t,0.8,2,92275.43,34.72917952578096,17.36458976289048,t,f
156562739,果,2017-10-28,t,t,0.92,1,50783.81,41.86629018961253,41.86629018961253,t,f
157012062,Julia,2017-11-01,t,t,1.0,15,2188340.13,1810.041464019851,120.66943093465673,f,f
151331046,卡乐乐,2017-09-20,t,t,1.0,44,4135142.0900000003,3305.46929656275,75.12430219460795,f,f
157103364,梦君,2017-11-02,t,t,0.92,2,58267.19,48.23442880794702,24.11721440397351,t,f
59859450,Taylor,2016-02-22,t,t,1.0,2,61460.35999999999,33.64004378762999,16.820021893814996,t,f
65838868,Ann,2016-04-05,t,t,1.0,9,973694.8300000001,545.7930661434978,60.6436740159442,f,f
157345757,Jessica,2017-11-04,t,t,0.92,1,29776.800000000003,24.690547263681594,24.690547263681594,t,f
108511575,星舟,2016-12-26,t,t,1.0,1,415961.0,273.83870967741933,273.83870967741933,t,f
157226461,善莉,2017-11-03,t,t,1.0,1,109018.34999999999,90.32174813587406,90.32174813587406,t,f
26512451,Andreja,2015-01-22,t,t,1.0,1,9142.0,4.112460638776429,4.112460638776429,t,f
157567790,Mei,2017-11-05,t,t,0.67,1,29881.28,24.79774273858921,24.79774273858921,t,f
157350425,燕,2017-11-04,t,t,0.92,1,4864.85,4.033872305140962,4.033872305140962,t,f
64851813,Rofaye,2016-03-29,t,t,1.0,10,2097853.92,1171.331055276382,117.1331055276382,f,f
157599215,楚越,2017-11-06,t,t,1.0,2,31918.64,26.51049833887043,13.255249169435215,t,f
69727204,Chen,2016-05-01,t,t,0.9,3,142282.16999999998,80.93411262798634,26.97803754266211,t,f
20800042,Nicole,2014-09-01,t,t,1.0,2,44423.59,18.775819949281487,9.387909974640744,t,f
31250413,焰,2015-04-14,t,t,1.0,8,723497.88,337.9252125175152,42.2406515646894,f,f
157907933,不留忆,2017-11-08,t,t,1.0,1,218467.68000000002,181.75347753743762,181.75347753743762,t,f
30274232,Constance (康宁),2015-03-30,t,t,1.0,1,248714.64,115.35929499072357,115.35929499072357,t,f
97762161,Summer,2016-10-03,t,t,1.0,1,318141.60000000003,198.46637554585155,198.46637554585155,t,f
43148067,力,2015-09-02,t,t,1.0,2,45905.9,22.95295,11.476475,t,f
144385354,徐燕,2017-08-05,t,t,1.0,4,30011.879999999997,23.139460292983806,5.7848650732459515,t,f
159041859,薇,2017-11-17,t,t,1.0,1,78360.0,65.68315171835708,65.68315171835708,t,f
153761564,慧佳,2017-10-08,t,t,1.0,1,329249.13,267.0309245742092,267.0309245742092,t,f
157584434,琳,2017-11-06,t,t,0.92,1,2847.08,2.3646843853820596,2.3646843853820596,t,f
45963803,Lisha,2015-10-07,t,t,0.92,1,229438.08000000005,116.76238167938934,116.76238167938934,t,f
109398133,Baozhen,2017-01-01,t,f,1.0,1,35144.46,23.228327825512228,23.228327825512228,t,f
10180921,静,2013-11-21,t,t,1.0,1,55831.50000000001,21.068490566037738,21.068490566037738,t,f
84406160,简颜,2016-07-18,t,t,1.0,7,1328397.9,790.7130357142856,112.9590051020408,f,f
156107969,Young,2017-10-24,t,t,1.0,1,54577.74,44.846129827444535,44.846129827444535,t,f
57057845,明溟,2016-02-01,t,t,1.0,1,14078.68,7.618333333333333,7.618333333333333,t,f
44242052,Kathy,2015-09-15,t,t,0.92,1,17337.149999999998,8.725289380976346,8.725289380976346,t,f
159834522,强,2017-11-23,t,t,0.92,1,464309.12,391.1618534119629,391.1618534119629,t,f
156037033,芳,2017-10-24,t,t,1.0,1,7796.8200000000015,6.40658997534922,6.40658997534922,t,f
151603117,璐璐,2017-09-21,t,t,0.91,6,486883.33,389.506664,64.91777733333333,f,f
160257340,倩倩,2017-11-27,t,t,1.0,4,99784.93000000001,84.34905325443788,21.08726331360947,t,f
12196477,Chin-Ho (Kate),2014-02-12,t,t,1.0,1,19119.84,7.448320997273082,7.448320997273082,t,f
160568860,姜掌柜,2017-11-29,t,t,1.0,2,19668.36,16.65398814563929,8.326994072819645,t,f
17272529,Ava,2014-06-26,t,t,1.0,2,156635.11,64.37941224825317,32.18970612412659,t,f
67190644,Kay,2016-04-14,t,t,0.0,1,476402.68,268.395876056338,268.395876056338,t,f
156856447,_,2017-12-04,f,f,0.92,1,53310.92,184.73,63.52,t,f
127288007,Snow,2017-04-24,t,t,1.0,2,736597.06,526.1407571428572,263.0703785714286,t,f
157989151,艳霞,2017-11-08,t,t,0.92,2,30997.91,25.788610648918468,12.894305324459234,t,f
57826114,Angel,2016-02-08,t,t,1.0,2,241414.1,131.13204780010864,65.56602390005432,t,f
153493013,Annie,2017-10-06,t,t,1.0,3,62276.61,50.4264048582996,16.808801619433197,t,f
161218926,婕,2017-12-04,t,t,0.92,7,102201.03000000001,86.90563775510205,12.415091107871723,f,f
142556590,金双,2017-07-26,t,t,1.0,2,8005.780000000002,6.125309869931141,3.0626549349655705,t,f
154635197,朱,2017-10-15,t,t,1.0,4,203291.96000000002,165.8172593800979,41.45431484502448,t,f
141052644,Yilin,2017-07-17,t,t,0.92,1,5746.4,4.366565349544072,4.366565349544072,t,f
156494772,王,2017-10-28,t,t,1.0,5,423457.44,349.09929101401485,69.81985820280296,f,f
161569308,涛,2017-12-06,t,t,0.92,1,4179.2,3.5597955706984665,3.5597955706984665,t,f
161565110,森森,2017-12-06,t,t,0.0,2,42836.8,36.48790459965929,18.243952299829644,t,f
93976327,Joman,2016-09-07,t,t,1.0,2,1208050.0,741.5899324739104,370.7949662369552,t,f
161705278,廖贤平,2017-12-07,t,t,1.0,1,41047.58000000001,34.993674339300945,34.993674339300945,t,f
161772177,Tony,2017-12-07,t,t,1.0,3,89265.1,76.0998294970162,25.366609832338735,t,f
160685526,会强,2017-11-30,t,t,0.92,2,37638.92,31.897389830508473,15.948694915254237,t,f
143141576,蔚明,2017-07-29,t,t,1.0,1,272692.8,209.120245398773,209.120245398773,t,f
26327028,Amanda Huang,2015-01-18,t,t,0.0,2,45435.740000000005,20.402218230803776,10.201109115401888,t,f
89279633,Mandy,2016-08-11,t,t,1.0,1,23312.100000000002,14.077355072463769,14.077355072463769,t,f
142965030,Irene,2017-07-28,t,t,1.0,8,1143115.68,875.9507126436781,109.49383908045976,f,f
131595969,赵小错,2017-05-23,t,t,1.0,1,170511.36000000002,124.37006564551423,124.37006564551423,t,f
161821359,上海喜院童话民宿,2017-12-08,t,t,1.0,7,345985.52,295.2094880546075,42.17278400780108,f,f
98413460,Thomas,2016-10-06,t,t,1.0,12,2513984.7,1571.2404375,130.936703125,f,f
162095674,士亚,2017-12-10,t,t,0.0,1,3839.64,3.2817435897435896,3.2817435897435896,t,f
66983793,Claire,2016-04-12,t,t,1.0,1,198414.05,111.65675295441756,111.65675295441756,t,f
110918808,Xmii™,2017-01-11,t,t,1.0,9,2407264.91,1601.63999334664,177.9599992607378,f,f
154803378,Vera,2017-10-16,t,t,1.0,1,116599.68,95.18341224489795,95.18341224489795,t,f
161929518,Rider,2017-12-09,t,t,1.0,11,1214932.6199999999,1037.5171818958154,94.3197438087105,f,f
162364518,赛明,2017-12-12,t,t,1.0,5,186000.52,159.2470205479452,31.849404109589038,f,f
158539007,蒙,2017-11-13,t,t,0.93,10,326917.92000000004,273.1143859649123,27.311438596491232,f,f
115659273,顺艳,2017-02-09,t,t,0.92,2,49601.88,33.651207598371776,16.825603799185888,t,f
162472715,雨峰,2017-12-13,t,t,1.0,2,52422.84,44.92102827763496,22.46051413881748,t,f
152424317,Kitty,2017-09-28,t,t,1.0,6,133414.43,107.33260659694288,17.888767766157144,f,f
162185171,小汐,2017-12-11,t,t,1.0,29,468416.49000000005,400.69845166809245,13.817187988554911,f,f
18615063,Lenka,2014-07-22,t,t,1.0,1,99047.04,41.149580390527625,41.149580390527625,t,f
162061716,剑鹰,2017-12-10,t,t,0.92,1,12015.2,10.26940170940171,10.26940170940171,t,f
89811995,Li,2016-08-14,t,t,1.0,2,99308.24,60.07758015728978,30.03879007864489,t,f
42444373,Rita,2015-08-25,t,t,1.0,1,154630.4,77.00717131474103,77.00717131474103,t,f
162339331,丽华,2017-12-12,t,t,1.0,13,3339102.44,2858.820582191781,219.90927555321392,f,f
162757285,Kai,2017-12-15,t,t,1.0,4,305963.1500000001,262.6293133047211,65.65732832618028,t,f
162895890,Mingjun,2017-12-16,t,t,1.0,1,12700.85,10.911383161512028,10.911383161512028,t,f
76246525,雪,2016-06-06,t,t,1.0,1,496776.27999999997,288.48796747967475,288.48796747967475,t,f
29828705,Yan,2015-03-22,t,t,1.0,1,29254.399999999998,13.518669131238447,13.518669131238447,t,f
163117178,杰峰,2017-12-18,t,t,1.0,1,9755.82,8.395714285714286,8.395714285714286,t,f
163374494,Summer,2017-12-19,t,t,0.0,1,3173.58,2.733488372093023,2.733488372093023,t,f
46240832,野马有时,2015-10-10,t,t,1.0,4,292530.94000000006,149.09833843017333,37.27458460754333,t,f
156733287,Lumy,2017-10-30,t,t,1.0,1,7600.92,6.276564822460776,6.276564822460776,t,f
163526762,Kevin,2017-12-21,t,t,0.98,24,6131650.41,5290.466272648835,220.43609469370148,f,f
163538283,静舍,2017-12-21,t,t,0.5,1,8828.56,7.61739430543572,7.61739430543572,t,f
36871030,Cosy Room,2015-06-27,t,t,1.0,32,2016457.4700000002,975.5478809869377,30.485871280841803,f,f
133930427,Jerry,2017-06-07,t,t,0.92,1,90891.07000000002,67.0288126843658,67.0288126843658,t,f
163759257,刘小姐,2017-12-22,t,t,0.92,1,33250.76,28.713955094991366,28.713955094991366,t,f
114844860,晨杰,2017-02-04,t,t,1.0,9,226891.38,153.40864097363084,17.045404552625648,f,f
10124075,小奇,2013-11-19,t,t,1.0,2,1151206.35,434.0898755656109,217.04493778280545,t,f
28680958,Zhankun,2015-03-03,t,t,0.9,3,262172.97,120.09755840586348,40.03251946862116,t,f
163787997,龙大,2017-12-23,t,t,1.0,6,539240.8700000001,466.0681676750217,77.67802794583694,f,f
164077259,S,2017-12-24,t,t,1.0,1,854476.62,739.1666262975779,739.1666262975779,t,f
9183976,Sunshine,2013-10-02,t,t,0.0,1,162205.19999999998,60.07599999999999,60.07599999999999,t,f
57945355,Lisa,2016-02-08,t,f,0.92,1,121320.87,65.89944052145573,65.89944052145573,t,f
163429867,玲,2017-12-20,t,t,1.0,1,239468.16,206.43806896551723,206.43806896551723,t,f
163703148,鑫,2017-12-22,t,t,1.0,10,93392.06000000001,80.64944732297064,8.064944732297064,f,f
122460807,月明,2017-03-25,t,t,1.0,10,490977.64,343.341006993007,34.3341006993007,f,f
42654881,Yue,2015-08-27,t,t,1.0,1,241192.08,120.23533399800597,120.23533399800597,t,f
